time_s,cpu,s_on,br,net_kbps,temp_c
79,0.1969,1,12,32.63,33.3
80,0.2285,1,12,18.1,33.3
81,0.4028,1,12,15.98,33.3
82,0.4115,1,12,35.79,33.4
83,0.2102,1,12,18.88,33.4
84,0.3903,1,12,110.4,33.5
85,0.4066,1,12,48.91,33.5
86,0.3309,1,12,165.83,33.5
87,0.1601,1,12,14.44,33.4
88,0.1743,1,12,13.96,33.4
89,0.533,1,12,51.24,33.4
90,0.4524,1,12,125.41,33.6
91,0.456,1,12,24.84,33.6
92,0.3766,1,12,43.0,33.6
93,0.4427,1,12,132.35,33.5
94,0.3962,1,12,23.69,33.5
95,0.4095,1,12,58.66,33.5
96,0.3598,1,12,18.31,33.5
97,0.362,1,12,15.44,33.5
98,0.4415,1,12,16.33,33.5
99,0.3141,1,12,14.38,33.5
100,0.355,1,12,15.41,33.5
101,0.4439,1,12,14.33,33.5
102,0.4075,1,12,13.33,33.5
103,0.3653,1,12,13.25,33.5
104,0.362,1,12,17.89,33.5
105,0.3367,1,12,16.64,33.5
106,0.3301,1,12,15.32,33.5
107,0.3369,1,12,20.04,33.5
108,0.3302,1,12,14.45,33.5
109,0.3509,1,12,14.13,33.8
110,0.3131,1,12,17.67,33.8
111,0.3349,1,12,15.11,33.8
112,0.3604,1,12,14.04,33.6
113,0.3183,1,12,14.61,33.6
114,0.3496,1,12,14.52,33.6
115,0.3517,1,12,16.46,33.6
116,0.3409,1,12,19.48,33.6
117,0.3483,1,12,15.78,33.6
118,0.355,1,12,17.58,33.6
119,0.3448,1,12,14.91,33.6
120,0.3266,1,12,15.61,33.6
121,0.3191,1,12,14.48,33.6
122,0.3091,1,12,14.24,33.6
123,0.3371,1,12,14.8,33.5
124,0.4302,1,12,14.92,33.5
125,0.4419,1,12,14.33,33.5
126,0.5256,1,12,28.89,33.5
127,0.2399,1,12,86.02,33.5
128,0.4214,1,12,18.61,33.5
129,0.4044,1,12,19.74,33.6
130,0.2131,1,12,14.76,33.6
131,0.3902,1,12,16.66,33.6
132,0.2654,1,12,15.56,33.6
133,0.4931,1,12,219.24,33.6
134,0.4314,1,12,17.54,33.6
135,0.4189,1,12,399.0,33.7
136,0.3894,1,12,145.01,33.7
137,0.4748,1,12,206.5,33.7
138,0.3341,1,12,562.21,33.7
139,0.359,1,12,157.59,33.7
140,0.323,1,12,19.69,33.6
141,0.3343,1,12,201.12,33.6
142,0.1228,1,12,13.98,33.6
143,0.2728,1,12,16.98,33.6
144,0.4279,1,12,22.13,33.6
145,0.2341,1,12,24.74,33.6
146,0.4408,1,12,16.49,33.6
147,0.3584,1,12,17.16,33.6
148,0.4218,1,12,38.25,33.8
149,0.3377,1,12,109.54,33.8
150,0.2937,1,12,379.47,33.8
151,0.4489,1,12,144.09,33.8
152,0.4623,1,12,21.97,33.8
153,0.2892,1,12,372.85,33.8
154,0.3259,1,12,834.72,33.6
155,0.4519,1,12,48.67,33.6
156,0.4845,1,12,224.58,33.6
157,0.4191,1,12,385.05,33.7
158,0.3275,1,12,484.75,33.7
159,0.3954,1,12,456.89,33.7
160,0.4873,1,12,1604.73,33.7
161,0.5258,1,12,1571.14,33.7
162,0.4521,1,12,1681.72,33.8
163,0.5521,1,12,1965.49,33.8
164,0.5106,1,12,1280.37,33.8
165,0.3552,1,12,1331.53,33.7
166,0.4813,1,12,774.33,33.7
167,0.4657,1,12,830.21,33.7
168,0.417,1,12,537.68,33.7
169,0.3455,1,12,279.95,33.7
170,0.4179,1,12,476.61,33.7
171,0.4714,1,12,143.69,33.7
172,0.3676,1,12,283.15,33.7
173,0.3968,1,12,774.43,33.7
174,0.3555,1,12,177.72,33.7
175,0.3383,1,12,35.48,33.7
176,0.4677,1,12,27.91,34.1
177,0.5142,1,12,188.83,34.1
178,0.3614,1,12,808.64,33.0
179,0.2749,1,12,576.59,33.0
180,0.3364,1,12,70.19,33.0
181,0.3899,1,12,17.79,32.9
182,0.2115,1,12,17.0,32.9
183,0.4062,1,12,50.98,32.9
184,0.4089,1,12,41.29,32.9
185,0.3828,1,12,100.01,32.9
186,0.3634,1,12,115.54,32.9
187,0.4219,1,12,126.52,32.9
188,0.4422,1,12,39.37,32.9
189,0.401,1,12,16.72,32.9
190,0.3886,1,12,18.45,32.9
191,0.3258,1,12,19.08,32.9
192,0.4078,1,12,24.05,32.9
193,0.3884,1,12,104.27,32.9
194,0.3995,1,12,28.58,32.9
195,0.442,1,12,16.72,33.0
196,0.4767,1,12,17.45,33.0
197,0.3099,1,12,14.5,33.0
198,0.3822,1,12,22.02,33.4
199,0.3236,1,12,33.59,33.4
200,0.2033,1,12,31.84,32.9
201,0.2479,1,12,20.84,32.9
202,0.1715,1,12,21.64,32.9
203,0.1451,1,12,17.29,33.0
204,0.3317,1,12,36.93,33.0
205,0.1776,1,12,15.56,33.0
206,0.2445,1,12,11.96,33.0
207,0.3213,1,12,20.64,33.0
208,0.2895,1,12,16.45,33.0
209,0.1804,1,12,13.53,33.1
210,0.2992,1,12,15.08,33.1
211,0.4358,1,12,18.02,33.1
212,0.2677,1,12,18.77,33.1
213,0.1672,1,12,14.82,33.1
214,0.1409,1,12,14.26,33.0
215,0.1265,1,12,14.12,33.0
216,0.1707,1,12,16.33,33.0
217,0.1292,1,12,14.03,33.0
218,0.1613,1,12,15.73,33.0
219,0.1369,1,12,14.88,33.0
220,0.1253,1,12,14.02,33.0
221,0.129,1,12,13.58,33.0
222,0.1472,1,12,14.4,33.0
223,0.1416,1,12,14.58,33.0
224,0.2862,1,12,15.22,33.0
225,0.1808,1,12,14.33,33.0
226,0.1769,1,12,14.98,33.0
227,0.1195,1,12,13.73,33.0
228,0.189,1,12,13.17,33.1
229,0.4382,1,12,18.55,33.1
230,0.2096,1,12,14.53,33.1
231,0.3614,1,12,22.54,33.1
232,0.4449,1,12,12.76,33.1
233,0.3003,1,12,18.17,33.1
234,0.4464,1,12,38.87,33.1
235,0.3283,1,12,20.7,33.1
236,0.3385,1,12,22.79,33.1
237,0.3011,1,12,18.14,33.1
238,0.3879,1,12,22.88,33.1
239,0.2564,1,12,16.04,33.1
240,0.3262,1,12,30.05,33.1
241,0.326,1,12,24.92,33.1
242,0.2417,1,12,14.91,33.1
243,0.4568,1,12,20.75,33.1
244,0.2263,1,12,14.79,33.1
245,0.1595,1,12,17.14,33.1
246,0.2835,1,12,14.19,33.1
247,0.2435,1,12,19.45,33.1
248,0.1979,1,12,17.24,33.1
249,0.1118,1,12,15.46,33.1
250,0.1663,1,12,14.37,33.1
251,0.358,1,12,19.52,33.1
252,0.2935,1,12,27.35,33.1
253,0.4005,1,12,22.68,33.2
254,0.2313,1,12,20.29,33.2
255,0.3534,1,12,19.93,33.2
256,0.3737,1,12,23.92,33.2
257,0.3014,1,12,16.02,33.2
258,0.318,1,12,26.57,33.2
259,0.3921,1,12,30.16,33.2
260,0.386,1,12,18.32,33.2
261,0.3915,1,12,36.53,33.2
262,0.3652,1,12,42.73,33.2
263,0.3684,1,12,44.44,33.2
264,0.212,1,12,20.35,33.1
265,0.4314,1,12,23.74,33.1
266,0.4006,1,12,142.98,33.1
267,0.2392,1,12,22.61,33.1
268,0.3368,1,12,297.14,33.1
269,0.5387,1,12,174.51,33.1
270,0.4543,1,12,96.83,33.2
271,0.4447,1,12,829.31,33.2
272,0.3835,1,12,1545.36,33.2
273,0.4947,1,12,1271.98,33.2
274,0.4644,1,12,1159.37,33.2
275,0.2442,1,12,23.13,33.2
276,0.3012,1,12,332.25,33.2
277,0.2654,1,12,45.48,33.2
278,0.3105,1,12,21.92,33.2
279,0.349,1,12,15.69,33.2
280,0.4026,1,12,16.27,33.2
281,0.4002,1,12,90.01,33.3
282,0.2722,1,12,89.04,33.3
283,0.2036,1,12,184.58,33.3
284,0.2285,1,12,27.42,33.2
285,0.2282,1,12,13.72,33.2
286,0.1582,1,12,14.81,33.2
287,0.1537,1,12,15.72,33.1
288,0.2894,1,12,16.23,33.1
289,0.4431,1,12,15.27,33.1
290,0.2635,1,12,16.48,33.2
291,0.3891,1,12,55.49,33.2
292,0.4,1,12,205.41,33.2
293,0.4144,1,12,26.71,33.2
294,0.3656,1,12,15.01,33.2
295,0.4218,1,12,148.43,33.2
296,0.3434,1,12,736.25,33.2
297,0.4314,1,12,29.71,33.2
298,0.278,1,12,14.48,33.2
299,0.3503,1,12,57.52,33.2
300,0.3206,1,12,34.9,33.2
301,0.3912,1,12,110.71,33.2
302,0.3639,1,12,135.24,33.2
303,0.387,1,12,70.66,33.2
304,0.2752,1,12,138.13,33.2
305,0.1627,1,12,16.85,33.2
306,0.1605,1,12,13.77,33.2
307,0.3151,1,12,18.27,33.2
308,0.3366,1,12,113.41,33.2
309,0.4594,1,12,271.95,33.2
310,0.3552,1,12,48.97,33.2
311,0.1616,1,12,15.12,33.2
312,0.2974,1,12,17.56,33.3
313,0.3635,1,12,54.93,33.3
314,0.3271,1,12,177.87,33.3
315,0.323,1,12,75.57,33.3
316,0.2004,1,12,42.38,33.3
317,0.187,1,12,18.24,33.2
318,0.3634,1,12,155.26,33.2
319,0.2453,1,12,47.66,33.2
320,0.2154,1,12,16.9,33.2
321,0.4035,1,12,14.78,33.2
322,0.2019,1,12,14.75,33.2
323,0.1674,1,12,13.9,33.2
324,0.2832,1,12,24.96,33.2
325,0.1671,1,12,34.05,33.3
326,0.2896,1,12,20.19,33.3
327,0.4177,1,12,21.83,33.3
328,0.2604,1,12,17.52,33.3
329,0.4124,1,12,14.57,33.3
330,0.3066,1,12,14.45,33.3
331,0.3219,1,12,16.07,33.3
332,0.4507,1,12,222.42,33.3
333,0.3761,1,12,123.1,33.3
334,0.4313,1,12,382.1,33.3
335,0.3249,1,12,15.36,33.3
336,0.34,1,12,18.97,33.3
337,0.3867,1,12,89.62,33.3
338,0.4244,1,12,235.39,33.3
339,0.4175,1,12,309.01,33.3
340,0.3417,1,12,73.48,33.0
341,0.3578,1,12,505.06,33.0
342,0.3907,1,12,1058.54,32.8
343,0.3571,1,12,403.69,32.8
344,0.3894,1,12,1128.45,32.8
345,0.4202,1,12,896.37,32.9
346,0.216,1,12,650.56,32.9
347,0.2009,1,12,14.11,32.8
348,0.162,1,12,12.54,32.8
349,0.3546,1,12,19.53,32.8
350,0.3614,1,12,808.64,33.0
351,0.2749,1,12,576.59,33.0
352,0.3364,1,12,70.19,33.0
353,0.3899,1,12,17.79,32.9
354,0.2115,1,12,17.0,32.9
355,0.4062,1,12,50.98,32.9
356,0.4089,1,12,41.29,32.9
357,0.3828,1,12,100.01,32.9
358,0.3634,1,12,115.54,32.9
359,0.4219,1,12,126.52,32.9
360,0.4422,1,12,39.37,32.9
361,0.401,1,12,16.72,32.9
362,0.3886,1,12,18.45,32.9
363,0.3258,1,12,19.08,32.9
364,0.4078,1,12,24.05,32.9
365,0.3884,1,12,104.27,32.9
366,0.3995,1,12,28.58,32.9
367,0.442,1,12,16.72,33.0
368,0.4767,1,12,17.45,33.0
369,0.3099,1,12,14.5,33.0
370,0.3822,1,12,22.02,33.4
371,0.3236,1,12,33.59,33.4
372,0.2033,1,12,31.84,32.9
373,0.2479,1,12,20.84,32.9
374,0.1715,1,12,21.64,32.9
375,0.1451,1,12,17.29,33.0
376,0.3317,1,12,36.93,33.0
377,0.1776,1,12,15.56,33.0
378,0.2445,1,12,11.96,33.0
379,0.3213,1,12,20.64,33.0
380,0.2895,1,12,16.45,33.0
381,0.1804,1,12,13.53,33.1
382,0.2992,1,12,15.08,33.1
383,0.4358,1,12,18.02,33.1
384,0.2677,1,12,18.77,33.1
385,0.1672,1,12,14.82,33.1
386,0.1409,1,12,14.26,33.0
387,0.1265,1,12,14.12,33.0
388,0.1707,1,12,16.33,33.0
389,0.1292,1,12,14.03,33.0
390,0.1613,1,12,15.73,33.0
391,0.1369,1,12,14.88,33.0
392,0.1253,1,12,14.02,33.0
393,0.129,1,12,13.58,33.0
394,0.1472,1,12,14.4,33.0
395,0.1416,1,12,14.58,33.0
396,0.2862,1,12,15.22,33.0
397,0.1808,1,12,14.33,33.0
398,0.1769,1,12,14.98,33.0
399,0.1195,1,12,13.73,33.0
400,0.189,1,12,13.17,33.1
401,0.4382,1,12,18.55,33.1
402,0.2096,1,12,14.53,33.1
403,0.3614,1,12,22.54,33.1
404,0.4449,1,12,12.76,33.1
405,0.3003,1,12,18.17,33.1
406,0.4464,1,12,38.87,33.1
407,0.3283,1,12,20.7,33.1
408,0.3385,1,12,22.79,33.1
409,0.3011,1,12,18.14,33.1
410,0.3879,1,12,22.88,33.1
411,0.2564,1,12,16.04,33.1
412,0.3262,1,12,30.05,33.1
413,0.326,1,12,24.92,33.1
414,0.2417,1,12,14.91,33.1
415,0.4568,1,12,20.75,33.1
416,0.2263,1,12,14.79,33.1
417,0.1595,1,12,17.14,33.1
418,0.2835,1,12,14.19,33.1
419,0.2435,1,12,19.45,33.1
420,0.1979,1,12,17.24,33.1
421,0.1118,1,12,15.46,33.1
422,0.1663,1,12,14.37,33.1
423,0.358,1,12,19.52,33.1
424,0.2935,1,12,27.35,33.1
425,0.4005,1,12,22.68,33.2
426,0.2313,1,12,20.29,33.2
427,0.3534,1,12,19.93,33.2
428,0.3737,1,12,23.92,33.2
429,0.3014,1,12,16.02,33.2
430,0.318,1,12,26.57,33.2
431,0.3921,1,12,30.16,33.2
432,0.386,1,12,18.32,33.2
433,0.3915,1,12,36.53,33.2
434,0.3652,1,12,42.73,33.2
435,0.3684,1,12,44.44,33.2
436,0.212,1,12,20.35,33.1
437,0.4314,1,12,23.74,33.1
438,0.4006,1,12,142.98,33.1
439,0.2392,1,12,22.61,33.1
440,0.3368,1,12,297.14,33.1
441,0.5387,1,12,174.51,33.1
442,0.4543,1,12,96.83,33.2
443,0.4447,1,12,829.31,33.2
444,0.3835,1,12,1545.36,33.2
445,0.4947,1,12,1271.98,33.2
446,0.3833,1,20,1864.58,31.8
447,0.3988,1,20,1298.95,31.8
448,0.3279,1,20,15.11,31.8
449,0.3245,1,20,14.49,31.8
450,0.3342,1,20,14.16,31.8
451,0.3354,1,20,213.47,31.8
452,0.3187,1,20,541.12,31.8
453,0.3703,1,20,905.7,31.8
454,0.3943,1,20,1472.38,31.8
455,0.376,1,20,988.68,31.8
456,0.3913,1,20,1321.12,31.7
457,0.3521,1,20,892.7,31.7
458,0.3898,1,20,1198.64,31.7
459,0.3247,1,20,13.86,31.7
460,0.3273,1,20,14.05,31.7
461,0.321,1,20,622.03,31.7
462,0.3963,1,20,1823.0,31.7
463,0.3577,1,20,916.75,31.7
464,0.3904,1,20,2308.8,31.7
465,0.3949,1,20,1530.17,31.7
466,0.378,1,20,1698.59,31.7
467,0.3506,1,20,279.39,31.6
468,0.3454,1,20,14.79,31.6
469,0.3122,1,20,14.31,31.6
470,0.3266,1,20,14.74,31.6
471,0.3468,1,20,1198.66,31.6
472,0.3757,1,20,1817.4,31.6
473,0.3875,1,20,1745.32,31.6
474,0.3697,1,20,1355.44,31.6
475,0.3725,1,20,1390.21,31.5
476,0.4221,1,20,1102.14,31.5
477,0.3341,1,20,14.7,31.5
478,0.3516,1,20,15.01,31.6
479,0.3127,1,20,14.62,31.6
480,0.3095,1,20,13.98,31.6
481,0.3124,1,20,15.57,31.5
482,0.3288,1,20,18.41,31.5
483,0.3484,1,20,1129.72,31.5
484,0.3896,1,20,1210.44,31.5
485,0.3515,1,20,845.73,31.5
486,0.3847,1,20,15.21,31.5
487,0.3178,1,20,14.43,31.4
488,0.3136,1,20,13.92,31.4
489,0.3177,1,20,14.9,31.4
490,0.3338,1,20,14.25,31.4
491,0.3161,1,20,15.65,31.4
492,0.3118,1,20,22.82,31.4
493,0.3571,1,20,1049.17,31.4
494,0.3593,1,20,1234.13,31.4
495,0.437,1,20,1285.71,31.5
496,0.4112,1,20,1480.4,31.5
497,0.372,1,20,1248.67,31.5
498,0.3333,1,20,274.1,31.4
499,0.3116,1,20,12.46,31.4
500,0.3376,1,20,13.18,31.4
501,0.3444,1,20,441.4,31.4
502,0.3822,1,20,1679.63,31.4
503,0.356,1,20,1048.87,31.4
504,0.3864,1,20,1718.75,31.4
505,0.3948,1,20,2130.86,31.4
506,0.3759,1,20,1138.76,31.3
507,0.3238,1,20,30.81,31.3
508,0.3138,1,20,14.75,31.3
509,0.3664,1,20,18.93,31.3
510,0.3094,1,20,14.7,31.3
511,0.3769,1,20,931.06,31.3
512,0.3895,1,20,2153.26,31.3
513,0.3817,1,20,1506.7,31.3
514,0.351,1,20,1037.02,31.2
515,0.393,1,20,1705.21,31.2
516,0.3672,1,20,1078.96,31.2
517,0.3959,1,20,1780.64,31.2
518,0.3565,1,20,1138.71,31.2
519,0.3773,1,20,217.54,31.2
520,0.4568,1,20,125.38,31.3
521,0.4437,1,20,14.66,31.3
522,0.4326,1,20,20.73,31.3
523,0.4801,1,20,17.13,31.2
524,0.338,1,20,14.11,31.2
525,0.3584,1,20,15.5,31.2
526,0.3943,1,20,22.23,31.2
527,0.3189,1,20,1260.03,31.2
528,0.3807,1,20,679.46,31.2
529,0.4012,1,20,1159.04,31.2
530,0.4073,1,20,1413.75,31.3
531,0.4324,1,20,1313.02,31.3
532,0.433,1,20,1738.23,31.3
533,0.4645,1,20,1634.94,31.3
534,0.417,1,20,1691.45,31.3
535,0.4173,1,20,2571.01,31.2
536,0.3779,1,20,1145.97,31.2
537,0.4095,1,20,1722.73,31.2
538,0.4319,1,20,1952.07,31.3
539,0.3848,1,20,1296.32,31.3
540,0.376,1,20,1465.94,31.3
541,0.3604,1,20,1075.62,31.2
542,0.3781,1,20,1216.57,31.2
543,0.3863,1,20,1814.84,31.2
544,0.3971,1,20,1755.95,31.2
545,0.3779,1,20,1511.03,31.2
546,0.3911,1,20,1706.23,31.2
547,0.3935,1,20,2115.22,31.2
548,0.3907,1,20,1560.94,31.2
549,0.3587,1,20,5168.8,31.2
550,0.3594,1,20,1508.15,31.2
551,0.4145,1,20,1255.39,31.2
552,0.335,1,20,878.79,31.3
553,0.3543,1,20,1083.76,31.3
554,0.3361,1,20,461.57,31.3
555,0.2947,1,20,19.1,31.3
556,0.3359,1,20,14.91,31.3
557,0.3184,1,20,13.51,31.3
558,0.4837,1,20,18.32,31.4
559,0.446,1,20,15.12,31.4
560,0.5119,1,20,19.97,31.4
561,0.599,1,20,15.49,31.5
562,0.3072,1,20,15.09,32.1
563,0.3486,1,20,13.6,32.1
564,0.3303,1,20,14.26,32.1
565,0.3374,1,20,262.39,32.1
566,0.3672,1,20,1310.73,32.1
567,0.3976,1,20,1327.61,32.1
568,0.3687,1,20,1207.52,32.1
569,0.3991,1,20,1441.99,32.1
570,0.3741,1,20,1312.28,32.0
571,0.3356,1,20,271.19,32.0
572,0.3265,1,20,26.03,32.0
573,0.3364,1,20,327.8,32.0
574,0.3685,1,20,1450.49,32.0
575,0.4153,1,20,1566.22,32.0
576,0.3778,1,20,1109.93,32.0
577,0.3681,1,20,1273.33,32.0
578,0.3463,1,20,373.82,32.0
579,0.3102,1,20,15.18,31.9
580,0.3146,1,20,14.1,31.9
581,0.317,1,20,14.4,31.9
582,0.3199,1,20,14.59,31.9
583,0.3232,1,20,18.73,31.9
584,0.384,1,20,837.04,31.9
585,0.3668,1,20,1224.3,31.9
586,0.3763,1,20,1357.01,31.9
587,0.3975,1,20,1513.34,31.8
588,0.3833,1,20,1864.58,31.8
589,0.3988,1,20,1298.95,31.8
590,0.3279,1,20,15.11,31.8
591,0.3245,1,20,14.49,31.8
592,0.3342,1,20,14.16,31.8
593,0.3354,1,20,213.47,31.8
594,0.3187,1,20,541.12,31.8
595,0.3703,1,20,905.7,31.8
596,0.3943,1,20,1472.38,31.8
597,0.376,1,20,988.68,31.8
598,0.3913,1,20,1321.12,31.7
599,0.3521,1,20,892.7,31.7
600,0.3898,1,20,1198.64,31.7
601,0.3247,1,20,13.86,31.7
602,0.3273,1,20,14.05,31.7
603,0.321,1,20,622.03,31.7
604,0.3963,1,20,1823.0,31.7
605,0.3577,1,20,916.75,31.7
606,0.3904,1,20,2308.8,31.7
607,0.3949,1,20,1530.17,31.7
608,0.378,1,20,1698.59,31.7
609,0.3506,1,20,279.39,31.6
610,0.3454,1,20,14.79,31.6
611,0.3122,1,20,14.31,31.6
612,0.3266,1,20,14.74,31.6
613,0.3468,1,20,1198.66,31.6
614,0.3757,1,20,1817.4,31.6
615,0.3875,1,20,1745.32,31.6
616,0.3697,1,20,1355.44,31.6
617,0.3725,1,20,1390.21,31.5
618,0.4221,1,20,1102.14,31.5
619,0.3341,1,20,14.7,31.5
620,0.3516,1,20,15.01,31.6
621,0.3127,1,20,14.62,31.6
622,0.3095,1,20,13.98,31.6
623,0.3124,1,20,15.57,31.5
624,0.3288,1,20,18.41,31.5
625,0.3484,1,20,1129.72,31.5
626,0.3896,1,20,1210.44,31.5
627,0.3515,1,20,845.73,31.5
628,0.3847,1,20,15.21,31.5
629,0.3178,1,20,14.43,31.4
630,0.3136,1,20,13.92,31.4
631,0.3177,1,20,14.9,31.4
632,0.3338,1,20,14.25,31.4
633,0.3161,1,20,15.65,31.4
634,0.3118,1,20,22.82,31.4
635,0.3571,1,20,1049.17,31.4
636,0.3593,1,20,1234.13,31.4
637,0.437,1,20,1285.71,31.5
638,0.4112,1,20,1480.4,31.5
639,0.1395,0,0,15.23,25.3
640,0.0858,0,0,14.6,25.3
641,0.1778,0,0,16.34,25.3
642,0.1066,0,0,14.97,25.3
643,0.1336,0,0,14.73,25.3
644,0.1338,0,0,14.79,25.3
645,0.1529,0,0,15.07,25.3
646,0.126,0,0,15.03,25.3
647,0.1014,0,0,14.93,25.2
648,0.1146,0,0,14.98,25.2
649,0.1,0,0,14.67,25.2
650,0.1315,0,0,15.04,25.2
651,0.1614,0,0,15.55,25.2
652,0.116,0,0,15.23,25.2
653,0.1119,0,0,14.8,25.2
654,0.1493,0,0,15.03,25.2
655,0.106,0,0,14.77,25.2
656,0.1062,0,0,14.4,25.2
657,0.1242,0,0,14.78,25.2
658,0.1036,0,0,14.82,25.2
659,0.109,0,0,14.93,25.2
660,0.1104,0,0,14.25,25.2
661,0.1041,0,0,14.61,25.2
662,0.1442,0,0,15.06,25.2
663,0.1019,0,0,14.83,25.2
664,0.1176,0,0,14.8,25.1
665,0.1043,0,0,14.72,25.1
666,0.1332,0,0,15.02,25.1
667,0.1123,0,0,14.74,25.1
668,0.1039,0,0,14.85,25.1
669,0.1368,0,0,14.82,25.1
670,0.1365,0,0,14.46,25.1
671,0.1068,0,0,14.76,25.1
672,0.1187,0,0,14.98,25.1
673,0.1225,0,0,16.04,25.1
674,0.1242,0,0,14.65,25.1
675,0.1049,0,0,14.81,25.1
676,0.1114,0,0,15.18,25.1
677,0.0917,0,0,14.67,25.1
678,0.1249,0,0,14.83,25.0
679,0.0972,0,0,14.86,25.0
680,0.1097,0,0,14.81,25.0
681,0.1091,0,0,14.62,25.0
682,0.103,0,0,14.93,25.0
683,0.101,0,0,14.46,25.1
684,0.1193,0,0,14.58,25.1
685,0.1011,0,0,14.8,25.1
686,0.1387,0,0,14.94,25.0
687,0.1091,0,0,14.93,25.0
688,0.1036,0,0,14.13,25.0
689,0.0956,0,0,15.01,25.0
690,0.1434,0,0,14.91,25.0
691,0.1157,0,0,15.05,25.0
692,0.1106,0,0,14.84,25.0
693,0.1317,0,0,14.82,25.0
694,0.1214,0,0,14.82,25.0
695,0.1132,0,0,15.16,25.0
696,0.1148,0,0,14.66,25.0
697,0.1007,0,0,15.07,25.0
698,0.1176,0,0,15.34,25.0
699,0.0988,0,0,14.83,25.0
700,0.1039,0,0,14.82,25.0
701,0.1215,0,0,14.69,25.0
702,0.1924,0,0,14.71,25.0
703,0.1112,0,0,14.91,24.9
704,0.1563,0,0,14.93,24.9
705,0.1136,0,0,14.84,24.9
706,0.126,0,0,15.05,24.9
707,0.0991,0,0,15.23,24.9
708,0.1031,0,0,14.63,24.9
709,0.1115,0,0,15.73,24.9
710,0.1012,0,0,14.45,24.9
711,0.1221,0,0,14.35,24.9
712,0.0958,0,0,14.63,24.9
713,0.0916,0,0,14.82,24.9
714,0.0987,0,0,14.76,24.8
715,0.101,0,0,14.81,24.8
716,0.0991,0,0,14.43,24.8
717,0.0946,0,0,14.26,24.9
718,0.1056,0,0,14.88,24.9
719,0.1328,0,0,14.83,24.9
720,0.1016,0,0,14.33,24.8
721,0.1228,0,0,15.08,24.8
722,0.0948,0,0,14.62,24.8
723,0.0988,0,0,14.5,24.8
724,0.113,0,0,14.77,24.8
725,0.1066,0,0,14.34,24.8
726,0.0998,0,0,14.55,24.8
727,0.1282,0,0,14.95,24.8
728,0.1309,0,0,15.33,24.8
729,0.1178,0,0,14.63,24.8
730,0.1125,0,0,15.13,24.8
731,0.0989,0,0,14.77,24.8
